id,cian_id,balcony,floor_num,garage,total_area,kitchen_area,rooms_count,living_area,is_apartments,bedrooms_count,year_built,total_floor,district,hood,metro_name,metro_transport_type,metro_time,price
6431,285503056,0,3,None,180.5,17.9,6,128.8,f,None,1887,4,ЦАО,р-н Пресненский,Арбатская,walk,12,67000000
6432,301404189,0,16,None,178.0,30.0,6,94.0,f,None,2011,33,ЮАО,р-н Нагатино-Садовники,Нагатинская,walk,15,120000000
6433,299595172,0,3,None,97.7,8.0,6,73.5,None,None,1890,3,ЦАО,р-н Басманный,Красные ворота,walk,5,39000000
6452,287393109,None,20,None,227.0,78.0,6,None,f,None,2017,24,САО,р-н Хорошевский,ЦСКА,walk,9,148754717
6435,300949194,None,9,None,160.4,15.0,6,None,f,None,1998,27,ЮВАО,р-н Выхино-Жулебино,Жулебино,walk,9,59000000
6436,288684257,2,21,None,340.0,42.0,6,270.0,f,None,None,21,ЗАО,р-н Кунцево,Молодёжная,walk,14,100000000
6438,298012062,None,11,None,143.7,9.3,6,110.5,f,None,1958,12,ЮВАО,р-н Лефортово,Авиамоторная,walk,2,31950000
6439,301036994,0,3,None,250.0,25.0,6,180.5,None,None,1917,4,ЦАО,р-н Тверской,Трубная,walk,9,140000000
6440,295161097,0,7,None,264.0,None,6,None,f,None,2000,7,ВАО,р-н Восточное Измайлово,Первомайская,walk,9,107000000
6460,301722748,0,14,None,243.0,None,6,None,f,None,1999,17,ЗАО,р-н Раменки,Минская,walk,10,125000000
6441,299107261,None,5,None,227.0,13.0,6,158.0,f,None,1998,6,ВАО,р-н Сокольники,Сокольники,walk,4,92500000
6442,269999951,2,9,None,260.0,44.0,6,148.0,f,None,None,10,САО,р-н Хорошевский,Зорге,walk,4,101000000
6443,284863618,1,5,None,167.0,35.0,6,102.0,None,None,1957,5,ЗАО,р-н Филевский парк,Филёвский парк,walk,3,47000000
6444,301319374,0,2,None,220.7,17.0,6,None,None,None,None,5,ЮАО,р-н Даниловский,Павелецкая,walk,13,63000000
6445,294557060,1,2,None,238.0,23.4,6,131.7,t,None,1908,5,ЦАО,р-н Тверской,Пушкинская,walk,5,138524540
6446,293658621,None,5,None,200.0,25.0,6,132.0,f,None,2008,19,ЗАО,р-н Раменки,Ломоносовский проспект,walk,2,96900000
6447,288903248,None,15,None,185.6,None,6,None,f,None,2008,23,ЗАО,р-н Раменки,Раменки,walk,2,68000000
6448,299565109,3,4,None,350.0,None,6,None,f,None,2007,4,СЗАО,р-н Куркино,Молжаниново,transport,8,115000000
6449,296282684,1,5,None,436.0,12.0,6,None,f,None,None,6,ВАО,р-н Богородское,Белокаменная,walk,15,130000000
6466,263220642,1,3,None,214.0,None,6,None,f,None,1917,5,ЦАО,р-н Тверской,Трубная,walk,7,135000000
6450,300145163,0,3,None,145.0,28.0,6,91.0,None,None,1913,5,ЦАО,р-н Тверской,Цветной бульвар,walk,5,109000000
6451,162584638,0,17,None,308.5,31.0,6,218.0,f,None,2006,20,ЮЗАО,р-н Черемушки,Профсоюзная,walk,5,140000000
6453,288552427,None,22,None,151.0,10.2,6,99.4,f,None,2012,22,СВАО,р-н Северное Медведково,Медведково,walk,8,35000000
6454,289440061,1,4,None,206.5,35.0,6,150.0,None,None,1912,8,ЦАО,р-н Красносельский,Тургеневская,walk,2,89990000
6455,298578266,None,17,None,128.2,8.2,6,86.0,f,None,2016,19,ЮЗАО,р-н Коньково,Калужская,walk,11,39900000
6456,246688518,None,3,None,175.0,16.0,6,114.0,f,None,1900,3,ЦАО,р-н Басманный,Бауманская,walk,8,55500000
6457,300307628,0,6,None,178.9,None,6,None,t,None,None,7,ЦАО,р-н Красносельский,Тургеневская,walk,4,85000000
6458,282502470,0,4,None,240.0,30.0,6,None,None,None,1914,8,ЦАО,р-н Басманный,Китай-город,walk,3,124990000
6459,287604751,1,16,None,269.0,30.0,6,186.0,f,None,None,17,ЗАО,р-н Филевский парк,Филёвский парк,walk,9,85000000
6461,288959599,2,2,None,235.0,16.0,6,150.0,None,None,2002,5,СЗАО,р-н Покровское-Стрешнево,Сокол,transport,10,129900000
6462,299992812,0,3,None,167.8,23.2,6,116.4,f,None,1912,5,ЦАО,р-н Тверской,Пушкинская,walk,6,75000000
6463,283104301,None,5,None,210.0,16.7,6,147.7,f,None,2007,23,ЮЗАО,р-н Коньково,Беляево,walk,3,69900000
6464,268412787,4,3,None,199.0,16.0,6,128.0,f,None,1933,8,ЦАО,р-н Хамовники,Парк Культуры,walk,6,125000000
6465,298616683,0,1,None,137.6,20.0,6,108.5,t,None,None,5,ВАО,р-н Богородское,Бульвар Рокоссовского,walk,6,27415000
6469,298870778,None,20,None,230.0,None,6,None,None,None,None,20,СЗАО,р-н Щукино,Октябрьское поле,walk,3,99500000
6471,289198840,None,2,None,298.0,29.0,6,215.0,f,None,1997,7,ЗАО,р-н Раменки,Минская,walk,9,129000000
6472,289420242,None,6,None,211.0,None,6,None,f,None,1952,7,ЦАО,р-н Арбат,Баррикадная,walk,8,65000000
6473,299607718,1,6,None,279.8,14.3,6,218.2,None,None,1959,7,ВАО,р-н Восточное Измайлово,Первомайская,walk,16,70000000
6474,284746773,0,19,None,231.1,68.8,6,94.4,f,None,None,25,ЮЗАО,р-н Черемушки,Зюзино,walk,11,89000000
6475,294259732,0,12,None,88.2,10.0,6,60.9,None,None,None,17,СЗАО,р-н Покровское-Стрешнево,Трикотажная,walk,4,35000000
6490,260514577,1,4,None,216.0,None,6,None,None,None,None,9,ЦАО,р-н Басманный,Китай-город,walk,3,165000000
6476,298418186,1,2,None,268.0,15.0,6,200.0,t,None,None,2,ЦАО,р-н Таганский,Марксистская,walk,7,79000000
6477,292165970,0,1,None,197.7,None,6,None,t,None,2015,3,САО,р-н Хорошевский,Аэропорт,walk,10,95000000
6478,284702852,2,4,None,210.0,11.0,6,128.0,f,None,1902,5,ЦАО,р-н Пресненский,Белорусская,walk,8,85000000
6479,300221299,3,13,None,184.0,None,6,None,f,None,1994,14,САО,р-н Беговой,Белорусская,walk,13,70000000
6480,300282223,1,3,None,245.8,16.6,6,162.9,f,None,1870,6,ЦАО,р-н Басманный,Чистые пруды,walk,5,115000000
6492,301223967,0,14,None,180.0,25.0,6,110.0,None,None,2006,57,САО,р-н Хорошевский,Аэропорт,walk,10,150000000
7994,296387333,None,2,None,24.0,8.0,None,11.0,f,None,None,17,ЮАО,р-н Царицыно,Каширская,transport,4,8886240
6481,301210148,0,4,None,240.0,30.0,6,205.0,None,None,1914,8,ЦАО,р-н Басманный,Китай-город,walk,3,124990000
6482,300542208,None,14,None,275.0,20.0,6,195.0,f,None,2002,17,ЗАО,р-н Можайский,Рабочий посёлок,walk,8,120000000
6483,286437987,None,6,None,212.4,10.0,6,172.0,f,None,None,25,ЮЗАО,р-н Зюзино,Чертановская,walk,4,56000000
6484,268065951,2,18,None,310.0,29.0,6,237.0,f,None,2006,32,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,18,140000000
6485,299065912,1,10,None,170.0,50.0,6,74.4,None,None,None,21,СЗАО,р-н Хорошево-Мневники,Мнёвники,transport,5,110000000
6493,292413758,0,2,None,133.0,32.8,6,None,t,None,None,3,САО,р-н Беговой,Белорусская,walk,11,89999999
6905,298053579,1,5,None,586.0,70.0,6,360.0,None,None,2007,5,ЦАО,р-н Хамовники,Парк Культуры,walk,8,1268833599
6486,300964789,1,2,None,225.3,30.0,6,180.0,None,None,2005,7,ЗАО,р-н Кунцево,Молодёжная,walk,7,70900000
6487,298096708,0,2,None,300.0,None,6,None,f,None,1957,2,ЦАО,р-н Замоскворечье,Новокузнецкая,walk,5,140000000
6488,293513138,2,4,None,205.0,22.6,6,109.0,f,None,1992,22,ЮЗАО,р-н Ломоносовский,Новаторская,walk,11,69000000
6489,292082197,1,6,None,220.0,14.0,6,163.0,None,None,1938,10,ЦАО,р-н Таганский,Пролетарская,walk,8,122000000
6491,297447452,0,12,None,185.0,12.5,6,89.7,None,None,2021,13,ЮАО,р-н Даниловский,Технопарк,walk,19,110000000
6514,298279571,0,14,None,212.0,None,6,140.0,f,None,2021,27,ЗАО,р-н Раменки,Аминьевская,walk,5,95400000
7995,296612337,None,10,None,26.9,None,None,15.8,f,None,None,18,НАО (Новомосковский),м. Тёплый Стан,Тёплый Стан,transport,8,8895615
6494,298912442,None,1,None,149.0,38.0,6,None,None,None,2000,3,НАО (Новомосковский),м. Филатов Луг,Филатов Луг,transport,6,23750000
6495,300119566,0,6,None,289.0,46.0,6,152.0,f,None,1998,7,ЗАО,р-н Кунцево,Кунцевская,walk,8,90000000
6496,293035476,None,1,None,394.4,20.0,6,None,t,None,None,21,ЦАО,р-н Пресненский,Москва-Сити,walk,12,165000000
6497,295781431,0,17,None,400.0,None,6,None,f,None,None,17,ЗАО,р-н Раменки,Ломоносовский проспект,walk,15,125000000
6498,297714507,1,2,None,332.0,10.0,6,128.0,f,None,1996,4,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,16,150000000
6525,299331577,0,4,None,297.6,31.5,6,166.4,f,None,1890,4,ЦАО,р-н Арбат,Смоленская,walk,8,165000000
6499,300501514,None,24,None,276.5,None,6,None,f,None,2017,31,ЮЗАО,р-н Ломоносовский,Профсоюзная,walk,11,138000000
6500,298266985,None,2,None,211.5,17.0,6,142.8,f,None,1870,6,ЦАО,р-н Басманный,Чистые пруды,walk,5,130000000
6501,300694205,None,3,None,234.8,25.0,6,78.2,f,None,1999,19,ЦАО,р-н Тверской,Новослободская,walk,10,125000000
6502,289198862,None,4,None,260.0,28.0,6,153.0,f,None,1998,15,САО,р-н Левобережный,Речной вокзал,walk,7,96000000
6503,289288517,None,1,None,432.4,30.0,6,400.0,t,None,2000,22,ЦАО,р-н Пресненский,Москва-Сити,walk,16,150000000
6526,299331577,0,4,None,297.6,31.5,6,166.4,f,None,1890,4,ЦАО,р-н Арбат,Смоленская,walk,8,165000000
7997,297262218,None,2,None,27.5,None,None,14.9,f,None,None,18,НАО (Новомосковский),м. Тёплый Стан,Тёплый Стан,transport,8,8931120
6504,298908791,None,46,None,192.6,44.8,6,81.5,t,None,2011,60,ЦАО,р-н Пресненский,Деловой центр,walk,2,116000000
6505,294879203,0,3,None,237.0,20.0,6,200.0,t,None,None,3,ЮАО,р-н Даниловский,Крестьянская застава,transport,5,125000000
6506,299485335,None,16,None,181.0,38.5,6,111.0,None,None,None,16,ЮАО,р-н Даниловский,Автозаводская,transport,5,149000000
6507,300598689,None,22,None,380.0,25.0,6,None,f,None,2015,22,ЗАО,р-н Кунцево,Молодёжная,walk,12,129900000
6508,299132376,1,24,None,215.0,None,6,None,f,None,2007,24,ЗАО,р-н Раменки,Мичуринский проспект,walk,3,129000000
6509,300797359,None,16,None,218.0,None,6,None,f,None,2000,25,ЗАО,р-н Можайский,Кунцевская,walk,5,85000000
6510,299852163,None,2,None,226.36,7.0,6,None,t,None,None,4,САО,р-н Савеловский,Савёловская,walk,7,101862000
6511,296735317,None,1,None,282.0,None,6,None,None,None,None,22,ЗАО,р-н Раменки,Ломоносовский проспект,walk,15,135000000
6512,300072457,2,35,None,236.1,19.0,6,162.0,None,None,2006,42,ЗАО,р-н Раменки,Ломоносовский проспект,walk,17,116900000
6513,274548665,0,24,None,232.0,None,6,None,f,None,2009,24,ЗАО,р-н Можайский,Рабочий посёлок,walk,13,61000000
6527,297719859,1,11,None,215.0,25.0,6,170.0,f,None,None,20,ЗАО,р-н Раменки,Ломоносовский проспект,walk,16,129000000
6560,291745358,None,14,None,460.2,20.0,6,340.0,f,None,2003,14,САО,р-н Аэропорт,Аэропорт,walk,7,135000000
6515,293800643,1,5,None,235.0,15.0,6,188.0,f,None,None,7,ЦАО,р-н Тверской,Маяковская,walk,6,156100629
6516,282338812,None,4,None,324.7,14.0,6,255.0,None,None,None,5,ЦАО,р-н Мещанский,Кузнецкий мост,walk,3,160000000
6517,297956111,None,6,None,420.0,44.6,6,None,None,None,None,6,ЦАО,р-н Арбат,Баррикадная,walk,8,120000000
6518,290715174,3,18,None,310.0,28.6,6,124.6,f,None,2006,32,СЗАО,р-н Хорошево-Мневники,Народное Ополчение,walk,20,140000000
6519,299294477,1,2,None,225.0,15.0,6,125.0,f,None,2005,3,ЗАО,р-н Кунцево,Молодёжная,walk,7,71500000
6541,288678711,0,17,None,279.0,None,6,None,f,None,2011,19,СЗАО,р-н Щукино,Панфиловская,walk,3,111111111
6581,301223967,0,14,None,180.0,25.0,6,110.0,None,None,2006,57,САО,р-н Хорошевский,Аэропорт,walk,10,150000000
6520,300612147,None,1,None,330.0,16.0,6,150.0,f,None,None,3,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,16,150000000
6521,292912366,0,2,None,164.0,9.0,6,108.0,f,None,None,32,САО,р-н Аэропорт,Гражданская,walk,5,80000000
6522,285163310,None,2,None,203.0,13.0,6,163.0,f,None,None,4,ЦАО,р-н Пресненский,Арбатская,walk,9,110000000
6523,296263951,None,3,None,320.0,25.0,6,240.0,None,None,1892,5,ЦАО,р-н Мещанский,Кузнецкий мост,walk,3,145000000
6524,294988168,4,1,None,331.5,None,6,None,f,None,1994,3,ЗАО,р-н Очаково-Матвеевское,Давыдково,walk,16,150000000
6561,263220642,1,3,None,214.0,None,6,None,f,None,1917,5,ЦАО,р-н Тверской,Трубная,walk,7,135000000
6582,289417811,0,14,None,180.0,22.0,6,114.0,None,None,2006,22,САО,р-н Хорошевский,Аэропорт,walk,10,150000000
6528,294088884,3,11,None,206.0,None,6,150.0,t,None,2016,13,ЦАО,р-н Замоскворечье,Серпуховская,walk,8,137000000
6529,292242728,3,17,None,345.0,20.0,6,120.0,f,None,None,18,ЗАО,р-н Раменки,Раменки,walk,2,99000000
6530,295742376,None,35,None,236.0,18.0,6,160.0,f,None,2004,43,ЗАО,р-н Раменки,Ломоносовский проспект,walk,17,117000000
6531,297644696,1,3,None,300.0,20.0,6,240.0,None,None,None,5,ЦАО,р-н Красносельский,Тургеневская,walk,4,165000000
6532,289198844,1,23,None,356.9,20.0,6,195.0,f,None,2001,26,ЮЗАО,р-н Гагаринский,Академическая,walk,18,110000000
6533,227808313,None,4,None,250.0,None,6,None,f,None,1905,4,ЦАО,р-н Красносельский,Сретенский бульвар,walk,5,135000000
6534,300580209,2,4,None,177.7,None,6,108.5,None,None,2007,31,ЗАО,р-н Очаково-Матвеевское,Славянский бульвар,walk,19,140000000
6535,300738820,0,36,None,880.0,51.0,6,467.0,None,None,None,37,ЗАО,р-н Тропарево-Никулино,Тропарёво,walk,14,165800000
6536,294259735,0,40,None,189.0,50.0,6,None,t,None,None,90,ЦАО,р-н Пресненский,Деловой центр,walk,2,108500000
6543,292049925,0,24,None,235.0,74.0,6,125.0,None,None,2010,30,СЗАО,р-н Покровское-Стрешнево,Щукинская,walk,20,127444680
6537,286483916,None,21,None,255.2,None,6,180.0,f,None,None,22,ЗАО,р-н Раменки,Ломоносовский проспект,walk,15,135000000
6538,289198815,1,4,None,245.5,17.0,6,182.0,f,None,1996,17,ЗАО,р-н Дорогомилово,Студенческая,walk,5,155182390
6539,298130398,None,34,None,236.0,None,6,None,None,None,2004,47,ЗАО,р-н Раменки,Ломоносовский проспект,walk,17,117000000
6540,300005843,None,2,None,207.0,20.0,6,None,None,None,1901,5,ЦАО,р-н Красносельский,Тургеневская,walk,4,99000000
6542,295774443,None,11,None,252.0,50.0,6,150.0,None,None,2022,13,ЗАО,р-н Раменки,Раменки,walk,6,139900000
6549,299864958,None,27,None,171.0,None,6,None,f,None,None,27,ЗАО,р-н Раменки,Мичуринский проспект,walk,17,99700000
6544,301271839,0,19,None,203.0,None,6,None,None,None,None,25,ЗАО,р-н Тропарево-Никулино,Юго-Западная,walk,3,115000000
6545,300922784,1,18,None,220.0,15.0,6,132.0,f,None,None,48,СЗАО,р-н Щукино,Щукинская,walk,12,95000000
6546,300789283,0,33,None,200.0,47.0,6,106.0,None,None,2022,34,СВАО,р-н Останкинский,Алексеевская,walk,10,82000000
6547,268914735,None,3,None,189.0,22.0,6,127.0,f,None,None,5,ЦАО,р-н Тверской,Пушкинская,walk,6,89000000
6548,299189573,None,10,None,170.0,20.0,6,145.0,f,None,2023,14,ЗАО,р-н Раменки,Минская,transport,5,120000000
6550,291161895,None,18,None,345.0,25.0,6,None,None,None,2000,19,ЗАО,р-н Раменки,Раменки,walk,2,99000000
6551,301791044,0,2,None,236.0,40.0,6,153.3,None,None,None,8,ЗАО,р-н Раменки,Раменки,walk,10,123900000
6552,300873654,None,37,None,260.0,None,6,None,None,None,None,38,САО,р-н Хорошевский,Беговая,walk,3,89000000
